bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
31442,Bad Boys In Black Tie (Watson Brothers  #3),Lori Foster/Erin McCarthy/Morgan Leigh,3.832178386249966,0758207743,9780758207746,eng,278,2164,70,5/1/2004,Brava
5159,Here on Earth,Alice Hoffman,3.870138649222584,0425169693,9780425169698,eng,336,43028,1472,7/1/1999,Berkley
4408,East of Eden,John Steinbeck,4.07401009908088,0142004235,9780142004234,eng,601,3942,396,6/18/2002,Penguin Books
24094,Wolf-Speaker (Immortals  #2),Tamora Pierce,4.038256545023766,1416903445,9781416903444,eng,344,44061,661,6/1/2005,Simon Pulse
4050,That Godless Court?: Supreme Court Decisions on Church-State Relationships,Ronald B. Flowers,3.884107000172685,0664228917,9780664228910,en-US,228,12,1,9/2/2005,Westminster John Knox Press
5203,She's Come Undone,Wally Lamb,4.104517123398983,0671021001,9780671021009,eng,465,294348,9096,6/28/1998,Pocket
13727,Bleach  Volume 16,Tite Kubo,4.251669779099182,1421506149,9781421506142,eng,208,5763,75,12/5/2006,VIZ Media LLC
16349,Hercule Poirot's Christmas (Hercule Poirot  #20),Agatha Christie,3.8442309901292084,0007120699,9780007120697,eng,335,26085,1497,9/1/2001,HarperCollins Publishers
35057,Africa South of the Sahara: A Geographical Interpretation (Texts In Regional Geography),Robert Stock,3.8727604521737957,1572308680,9781572308688,en-US,479,8,0,5/4/2004,The Guilford Press
35787,Extraordinary Popular Delusions & the Madness of Crowds (Great Minds),Charles Mackay,4.111323739755301,1573928917,9781573928915,eng,724,33,4,5/1/2001,Prometheus Books
29326,Cat Seeing Double (Joe Grey  #8),Shirley Rousseau Murphy,4.131219741017368,006101561X,9780061015618,eng,384,582,22,10/28/2003,Avon
23710,Maison Ikkoku  Volume 9 (Maison Ikkoku  #9),Rumiko Takahashi,4.170445626559784,1591166179,9781591166177,en-US,232,272,4,2/9/2005,VIZ Media LLC
3966,Die Hyperion-Gesänge,Dan Simmons/Joachim Körber,4.466819024063735,3453215281,9783453215283,ger,1456,141,11,8/1/2002,Heyne
28721,Cormac McCarthy's All the Pretty Horses,Harold Bloom/Amy Sickels,3.9593616588653946,0791075680,9780791075685,eng,126,180,10,9/1/2003,Chelsea House Publications
9149,Lara's Leap of Faith (The Royal Ballet School Diaries  #2),Alexandra Moss/Veronica Bennett,3.9526399292333307,0448435365,9780448435367,eng,144,155,14,1/13/2005,Grosset & Dunlap
44537,Kissing the Witch: Old Tales in New Skins,Emma Donoghue,3.8204430004658665,0064407721,9780064407724,eng,228,6097,592,2/27/1999,HarperTeen
24729,After the Plague: and Other Stories,T. Coraghessan Boyle,3.8350286418622126,0142001414,9780142001417,eng,303,1253,108,12/31/2002,Penguin Books
14279,Carried Away: A Personal Selection of Stories,Alice Munro/Margaret Atwood,4.052542160503197,0307264866,9780307264862,eng,608,620,83,9/26/2006,Everyman's Library
19399,The Unmasking of Oscar Wilde,Joseph Pearce,3.983682858700506,1586170260,9781586170264,eng,412,112,13,6/15/2005,Ignatius Press
37909,Go Jump in the Pool! (Macdonald Hall  #2),Gordon Korman,3.8341040043405314,0590442090,9780590442091,eng,192,1419,38,1/1/1991,Scholastic
39989,Matilda Bone,Karen Cushman/Trina Schart Hyman,3.8798217286618266,0440418224,9780440418221,eng,176,3061,215,3/12/2002,Yearling
15044,Art and Lies,Jeanette Winterson,3.9462635511430175,0679762701,9780679762706,eng,240,3469,141,2/20/1996,Vintage
24606,Intimate Journals,Charles Baudelaire/Christopher Isherwood/W.H. Auden,3.925170217502661,0486447782,9780486447780,eng,128,217,27,6/16/2006,Dover Publications
19546,野獸國 (漢聲精選世界最佳兒童圖畫書．心理成長類  #36),Maurice Sendak,3.876637666471211,9575881044,9789575881047,zho,36,27,4,3/1/1987,英文漢聲出版股份有限公司
38469,Going to Meet the Man,James Baldwin,3.848015914038726,0679761799,9780679761792,eng,249,4022,309,4/25/1995,Vintage Books a division of Random House
30985,El Escorpion: La Marca del Diablo: El Escorpion: The Mark of the Devil,Stephen Desberg/Enrico Marini,3.9126240908990955,1594970009,9781594970009,spa,56,20,2,10/1/2004,Public Square Books
39933,How to Read Literature Like a Professor,Thomas C. Foster,3.712678610218612,006000942X,9780060009427,eng,314,16550,1826,11/14/2014,Harper Perennial
10929,For One More Day,Mitch Albom,4.016434477088294,1401303277,9781401303273,eng,197,113593,6830,9/26/2006,Hachette Books
7188,The Women's War,Alexandre Dumas/Robin Buss,3.968246626371055,0140449779,9780140449778,eng,546,292,23,4/27/2006,Penguin Classics
22306,City of Glass: Douglas Coupland's Vancouver,Douglas Coupland,3.898862387555125,1550548182,9781550548181,en-US,152,807,40,5/1/2003,Douglas & McIntyre
25780,The Two Tocquevilles  Father and Son,R.R. Palmer,4.114271346221599,0691054959,9780691054957,eng,254,1,0,4/1/1987,Princeton University Press
41071,Study Guide to Accompany Brunner and Suddarth's Textbook of Medical-Surgical Nursing,Suzanne C. O'Connell Smeltzer/Brenda G. Bare/Mary Jo Boyer,3.9254405390405793,0781723051,9780781723053,eng,400,2,0,12/21/1999,LWW
4700,Chamán (Familia Cole  #2),Noah Gordon/Elsa Mateo,4.14069652068828,849654642X,9788496546424,spa,768,493,24,6/30/2006,Zeta Bolsillo
30349,Where There's Smoke,Sandra Brown,3.923746554115887,0446600342,9780446600347,eng,512,5861,230,5/1/1994,Grand Central Publishing (Formerly Warner Books)
22724,¿Quién te lo ha contado?,Marian Keyes,4.033363585553625,8497936736,9788497936736,spa,648,169,9,12/30/2005,DeBolsillo
29791,The Ministry of Special Cases,Nathan Englander,3.8317601081611086,0375404937,9780375404931,eng,339,2509,368,4/24/2007,Knopf Publishing Group
664,The Fountainhead,Ayn Rand,4.104012199946803,0452286751,9780452286757,en-US,752,1886,229,4/26/2005,Dutton
7687,Peter Pan and Other Plays,J.M. Barrie/Peter Hollindale,3.9452162468814205,0192839195,9780192839190,eng,384,366,21,7/15/1999,Oxford University Press
5812,V for Vendetta,Steve Moore/Lilly Wachowski/Lana Wachowski/Alan Moore,3.9070248485837347,1416516999,9781416516996,eng,358,2980,118,3/1/2006,Pocket Star Books
10804,Collected Stories,Wallace Stegner/Lynn Stegner,4.037783800607542,0143039792,9780143039792,eng,576,608,59,7/25/2006,Penguin Classics
24048,The Abduction (Kidnapped  #1),Gordon Korman,3.9289984368043607,043984777X,9780439847773,eng,144,3306,263,5/1/2006,Scholastic Books
19593,Floating Dragon,Peter Straub,3.990604524632433,0425189643,9780425189641,eng,595,10727,140,8/5/2003,Berkley
10203,View With a Grain of Sand: Selected Poems,Wisława Szymborska/Stanisław Barańczak/Clare Cavanagh,3.849273965224409,0156002167,9780156002165,eng,214,3479,211,5/26/1995,Mariner Books
33724,Can You Keep a Secret?,Sophie Kinsella,3.8919910666480497,0440241901,9780440241904,eng,374,333613,9326,12/27/2005,Dell Publishing Company
5932,Twenty Love Poems and a Song of Despair,Pablo Neruda/W.S. Merwin/Cristina García,3.955530541103637,0143039962,9780143039969,eng,70,37942,1105,12/26/2006,Penguin Classics
12828,How to Be Alone,Jonathan Franzen,3.796299273464122,0007153589,9780007153589,eng,306,336,33,7/2/2007,Harper Perennial
42435,In Harm's Way: The Sinking of the USS Indianapolis and the Extraordinary Story of Its Survivors,Doug Stanton,3.8203022830898403,0805073663,9780805073669,eng,339,16684,892,5/1/2003,Owl Books
36768,Symptomatic,Danzy Senna,3.788284644709395,1594480672,9781594480676,eng,220,523,65,2/1/2005,Riverhead Books
10980,Novels 1942–1954: Go Down  Moses / Intruder in the Dust / Requiem for a Nun / A Fable,William Faulkner/Noel Polk/Joseph Blotner,4.410274139834392,0940450852,9780940450851,eng,1110,90,7,10/1/1994,Library of America
14485,Directing the Documentary,Michael Rabiger,4.0178273417026915,0240806085,9780240806082,en-US,648,183,24,3/30/2004,Focal Press
11623,The Unabridged Journals of Sylvia Plath,Sylvia Plath/Karen V. Kukil,4.153929359186778,0385720254,9780385720250,eng,732,14009,483,10/17/2000,Anchor
1121,Body for Life for Women: A Woman's Plan for Physical and Mental Transformation,Pamela Peeke/Cindy Crawford,3.8362650631303605,1579546013,9781579546014,en-US,288,401,63,4/1/2005,Rodale Books
25348,Get Out of Your Mind and Into Your Life: The New Acceptance and Commitment Therapy,Steven C. Hayes/Spencer  Smith,3.858877264162089,1572244259,9781572244252,eng,224,1506,86,11/1/2005,New Harbinger Publications
18013,The Pirate Dictionary,Terry Breverton,3.9019497042906934,1589802438,9781589802438,eng,189,51,7,7/31/2004,Pelican Publishing Company
15452,The Dastard (Xanth #24),Piers Anthony,3.7501475583827144,0812574737,9780812574739,eng,384,3009,28,10/14/2001,Tor Books
9245,Battle of the Bunheads (Scrambled Legs  #2),Jahnna N. Malcolm,3.752648275817484,0970016417,9780970016416,eng,160,44,3,9/1/2000,Starcatcher Press
12906,CliffsNotes on Faulkner's Absalom  Absalom!,James Lamar Roberts/CliffsNotes,3.875378247724564,0822001101,9780822001102,eng,64,8,1,2/28/1964,Cliffs Notes
8533,Slay Ride,Dick Francis,3.857014495898926,0425196739,9780425196731,en-US,288,2215,60,4/6/2004,G.P. Putnam's Sons
43437,McSweeney's #19,Dave Eggers/T. Coraghessan Boyle/Adam Golaski/Sean Casey/Brendan Connell,3.830930150150728,193241648X,9781932416480,en-GB,250,305,15,4/10/2006,McSweeney's
22733,Rachel se va de viaje (La familia Walsh  #2),Marian Keyes,3.942557202386398,8497599179,9788497599177,spa,595,204,21,3/30/2003,DeBolsillo
2046,Stories and Early Novels: Pulp Stories / The Big Sleep / Farewell  My Lovely / The High Window,Raymond Chandler/Frank MacShane,4.418321855185853,1883011078,9781883011079,eng,1199,1324,66,10/1/1995,Library of America
39747,The Empire of Ice Cream,Jeffrey Ford/Jonathan Carroll,3.926620896346006,1930846398,9781930846395,eng,320,426,37,4/1/2006,Golden Gryphon Press
32264,The Family that Couldn't Sleep,D.T. Max,3.873410051033824,1400062454,9781400062454,eng,299,4568,350,9/5/2006,Random House (NY)
4662,The Short Stories,F. Scott Fitzgerald/Matthew J. Bruccoli,4.279628442687369,0684842505,9780684842509,eng,800,12039,164,4/15/1998,Scribner
13784,Tramps Like Us  Volume 9,Yayoi Ogawa,4.186620790346866,1595324399,9781595324399,en-GB,185,562,11,6/1/2006,TokyoPop
4006,The Valkyries,Paulo Coelho/Alan R. Clarke,3.8018957556972017,0722533942,9780722533949,eng,243,16483,685,9/6/1999,HarperTorch (an imprint of HarperCollins Publishers)
21557,Potshot (Spenser  #28),Robert B. Parker/Joe Mantegna,3.9640277299565003,0553702467,9780553702460,eng,0,2,0,4/1/2003,RH Audio Price-less
13492,Jojo's Bizarre Adventure  Tome 4: Dans la salle du dragon à deux têtes (Phantom Blood  #4),Hirohiko Araki,4.120091439131235,2290318043,9782290318041,fre,180,129,3,4/29/2002,J'ai Lu
32709,Now and on Earth,Jim Thompson/Stephen King,3.9344789076621502,0679740139,9780679740131,eng,320,339,21,2/1/1994,Vintage
8230,Winter on the Farm,Laura Ingalls Wilder/Renée Graef/Jody Wheeler,3.952569357412262,006440692X,9780064406925,eng,32,424,25,9/6/1997,Winter on the Farm (My First Little House)
16627,Magic Carpet Ride: The Autobiography of John Kay and Steppenwolf,John     Kay/John Einarson,3.8881384988994583,1550821083,9781550821086,eng,372,10,2,10/1/1994,Quarry Press
43229,Sweet Violence: The Idea of the Tragic,Terry Eagleton,3.8081369668171146,0631233601,9780631233602,eng,348,85,8,9/27/2002,Wiley-Blackwell
30593,Pnin,Vladimir Nabokov/David Lodge,3.9032315108745417,1400041988,9781400041985,eng,143,13925,848,4/6/2004,Everyman's Library
14911,Pride and Prejudice,Jane Austen,4.0359231757131635,070898228X,9780708982280,eng,533,18,5,12/1/1984,Charnwood
28282,Election,Tom Perrotta,3.7426776993893416,0425167283,9780425167281,eng,200,6507,398,10/1/1998,Berkley Books
25109,Common Ground: A Turbulent Decade in the Lives of Three American Families,J. Anthony Lukas,4.194654445199576,0394746163,9780394746166,eng,688,2061,194,8/12/1986,Vintage
17461,Misty of Chincoteague (Misty  #1),Marguerite Henry/Wesley Dennis,3.973744955192153,1416927832,9781416927839,eng,176,38024,907,12/26/2006,Aladdin
9950,Murder in Amsterdam: The Death of Theo van Gogh and the Limits of Tolerance,Ian Buruma,3.835490912657127,1594201080,9781594201080,eng,288,996,98,9/7/2006,Penguin Press HC  The
9806,Our Ancestors: The Cloven Viscount  The Baron in the Trees  The Non-Existent Knight,Italo Calvino,3.905510588279263,0330261568,9780330261562,eng,393,958,57,12/31/1980,Picador
21848,Double Image,David Morrell,3.9729765939527777,2253172286,9782253172284,fre,510,3,1,4/10/2002,Le Livre de Poche
16703,The Yiddish Policemen's Union,Michael Chabon,3.9065925781459026,0007149824,9780007149827,eng,414,53300,5699,5/1/2007,HarperCollins
3769,The Dharma Bums,Jack Kerouac,3.7379963529823748,0141184884,9780141184883,en-GB,204,1361,77,8/3/2000,Penguin Books Ltd
13719,Cromartie High School  Vol. 06,Eiji Nonaka/Brendan Frayne,4.038191801588776,1413902626,9781413902624,eng,176,61,4,6/6/2006,ADV Manga
22426,Transmetropolitan  Vol. 7: Spider's Thrash,Warren Ellis/Darick Robertson/Rodney Ramos/Darren Aronofsky,3.949275200367844,1563898942,9781563898945,eng,144,12633,88,11/1/2002,Vertigo
15930,Wokini: A Lakota Journey to Happiness and Self-Understanding,Billy Mills/Nicholas Sparks,3.9545474372273217,1561706604,9781561706600,eng,175,253,21,6/1/2003,Hay House
28210,River Of Ruin (Philip Mercer  #5),Jack Du Brul,4.027818276718108,0451410548,9780451410542,en-US,534,1196,37,12/3/2002,Onyx Books
14656,Encyclopedia Brown Solves Them All (Encyclopedia Brown  #5),Donald J. Sobol/Leonard W. Shortall,3.913766619722435,0553480804,9780553480801,eng,96,2602,49,12/1/1992,Yearling
2722,Cities of Salt (مدن الملح #1),Abdul Rahman Munif/Peter Theroux,4.197589792674123,039475526X,9780394755267,eng,627,856,105,7/17/1989,Vintage
38414,The Science Book,Peter Tallack/Simon Singh,3.954844372979986,1841882542,9781841882543,eng,528,25,1,3/28/2006,Weidenfeld & Nicolson
9838,The Bookseller of Kabul,Åsne Seierstad/Ingrid Christopherson,3.718894145088651,0316159417,9780316159418,en-US,288,34941,2473,10/26/2004,Little  Brown and Company
18422,Gifted Hands: The Ben Carson Story,Ben Carson/Cecil Murphey,3.869710193083394,0310214696,9780310214694,eng,224,11874,1544,11/26/1996,Zondervan
38385,The Ring Volume 4 Birthday,Kōji Suzuki/Sakura Mizuki,3.894232293836164,1593072678,9781593072674,eng,160,56,2,6/21/2005,Dark Horse Manga
9486,Exclusion & Embrace: A Theological Exploration of Identity  Otherness  and Reconciliation,Miroslav Volf,3.9339739628565535,0687002826,9780687002825,eng,306,1967,131,12/1/1996,Abingdon Press
14497,Neverwhere (London Below  #1),Neil Gaiman,4.131054571500265,0060557818,9780060557812,eng,370,345122,15199,9/2/2003,William Morrow Paperbacks
33543,Collected Stories  Vol. 2,Richard Matheson/Stanley Wiater/Jack Finney/George Clayton Johnson,3.843670488853048,1887368795,9781887368797,eng,453,185,11,3/25/2005,Gauntlet Press
9,"Unauthorized Harry Potter Book Seven News: ""Half-Blood Prince"" Analysis and Speculation",W. Frederick Zimmerman,3.823750139942967,0976540606,9780976540601,en-US,152,19,1,4/26/2005,Nimble Books
14808,Travels of Marco Polo,Marco Polo/Howard Mittelmark/Milton Rugoff,3.8699582999503397,0451529510,9780451529510,eng,297,68,16,10/5/2004,Signet
42056,The Cat Who Knew Shakespeare (Cat Who...  #7),Lilian Jackson Braun,3.9757192524521345,0747250383,9780747250388,eng,208,6876,206,11/7/1996,Headline
1459,History of the Peloponnesian War  Bk. 7-8,Thucydides/C.F. Smith,4.195946341663332,0674991877,9780674991873,eng,480,35,0,1/1/1923,Harvard University Press
2400,Herman Melville's Moby-Dick: A Routledge Study Guide and Sourcebook,Michael J. Davey/Duncan Wu,3.8956147515567716,0415247713,9780415247719,eng,208,50,7,9/18/2003,Routledge
9051,The Historian's Craft: Reflections on the Nature and Uses of History and the Techniques and Methods of Those Who Write It.,Marc Bloch/Peter Putnam/Joseph Reese Strayer,3.8691894677649437,0394705122,9780394705125,eng,224,977,71,3/12/1964,Vintage
40016,Young Goodman Brown and Other Short Stories,Nathaniel Hawthorne,3.923423290667291,0486270602,9780486270609,eng,111,9101,126,2/5/1992,Dover Publications
44972,Bob Marley - Songs of Freedom,Bob Marley,3.9008285438856714,0793536693,9780793536696,eng,200,16,1,12/1/1995,Hal Leonard Publishing Corporation
41890,Who Wants a Cheap Rhinoceros?,Shel Silverstein,4.043630577225815,0689851138,9780689851131,eng,64,1907,124,8/1/2002,Simon  Schuster Books for Young Readers
3801,China Court: The Hours of a Country House,Rumer Godden,3.8923468513091883,0688117228,9780688117221,eng,358,516,77,12/31/1993,William Morrow & Company
4620,Geisha,Liza Dalby,3.9183619749423224,0520204956,9780520204959,eng,367,3730,142,10/1/1998,University of California Press
23520,The Complete World of Greek Mythology,Richard Buxton,3.8917143925449995,0500251215,9780500251218,eng,256,1598,46,6/28/2004,Thames & Hudson
25814,Only the Ring Finger Knows: The Lonely Ring Finger (Only the Ring Finger Knows  #1),Satoru Kannagi/Hotaru Odagiri/Allison Markin Powell,3.9357202805476224,1569709041,9781569709047,eng,210,925,37,3/28/2006,Digital Manga Publishing
26048,Dream Makers: Untamed / Less of a Stranger,Nora Roberts,3.818471484662907,0373285248,9780373285242,eng,411,989,32,9/19/2006,Silhouette Books
31222,The Purpose of Your Life: Finding Your Place In The World Using Synchronicity  Intuition  And Uncommon Sense,Carol Adrienne/James Redfield,3.884069782261374,0688166253,9780688166250,eng,320,218,27,3/17/1999,William Morrow Paperbacks
22727,Under the Duvet,Marian Keyes,3.8202974052598817,0141007478,9780141007472,eng,304,401,43,7/28/2009,Penguin UK
13995,Winds of Fate (Valdemar: Mage Winds #1),Mercedes Lackey,3.9016015120559473,0886775167,9780886775162,eng,458,14611,208,7/7/1992,DAW
11824,The Whipping Boy,Sid Fleischman/Peter Sís,3.852634749239227,0060521228,9780060521226,eng,90,21191,1162,4/15/2003,Greenwillow Books
28836,The Principles of Psychology: Vols 1-2 (Works of William James),William  James/Frederick Burkhardt/Rand B. Evans/Gerald Eugene Myers,4.360115296966983,0674705599,9780674705593,eng,1376,3,1,12/1/1981,Harvard University Press
29,The Mother Tongue: English and How It Got That Way,Bill Bryson,3.852199490890648,0380715430,9780380715435,eng,270,28489,2085,9/28/1991,William Morrow Paperbacks
28926,The Unconsoled,Kazuo Ishiguro,4.011315001773447,0679735879,9780679735878,eng,535,587,120,10/1/1996,Vintage International
33477,The Best of the Spirit,Will Eisner/Neil Gaiman,3.8361735184251007,1401207553,9781401207557,eng,187,786,95,11/1/2005,DC Comics
15535,Rings of Ice,Piers Anthony,3.710080175660517,0380000369,9780380000364,eng,191,403,23,11/1/1987,Avon Books
29694,Raising the Bar: Ministry to Youth in the New Millennium,Alvin L. Reid,3.90831762632339,082543632X,9780825436321,en-US,208,42,3,4/7/2004,Kregel Academic & Professional
9497,Memory's Embrace (Corbins  #3),Linda Lael Miller,3.8793977955485506,0671737694,9780671737696,eng,320,407,18,6/1/1991,Pocket Books
16670,A Madman Dreams of Turing Machines,Janna Levin,3.83202865625514,1400040302,9781400040308,eng,230,1136,180,8/22/2006,Alfred A. Knopf
17316,Oath of Gold (The Deed of Paksenarrion  #3),Elizabeth Moon,3.9640939305981266,0671697986,9780671697983,eng,501,6200,183,1/2/1989,Baen
19401,The Decline and Fall of the Roman Empire,Edward Gibbon/Daniel J. Boorstin/Hans-Friedrich Mueller/Giovanni Battista Piranesi,4.346205884320552,0345478843,9780345478849,eng,1258,32,8,3/1/2003,Modern Library
1721,Ovid’s Metamorphoses: Books 6-10,Ovid/William Scovil Anderson,4.150644321678287,0806114568,9780806114569,eng,560,32,3,1/15/1978,University of Oklahoma Press
16793,Stardust,Neil Gaiman,4.056037000484064,0061142026,9780061142024,eng,248,283274,11746,8/29/2006,Harper Perennial
35424,You Can Draw: Star Wars,Bonnie Burton/Matt Busch/Tom Hodges,3.9738953767867784,075662343X,9780756623432,eng,96,48,11,1/15/2007,DK Children
18314,The Picture of Dorian Gray,Oscar Wilde,3.8149987534734393,1557424292,9781557424297,eng,187,329,21,10/10/2005,Wildside Press
32843,Around the World in Eighty Days,Jules Verne/George M. Towle/Bruce Sterling,3.935312368661876,0812968565,9780812968569,eng,211,778,35,12/30/2003,Modern Library
6974,Strange Attractions,Emma Holly,3.849895824970055,0425205037,9780425205037,en-US,312,1221,66,11/1/2005,Berkley Books
12017,Inversions (Culture  #6),Iain M. Banks,3.8660796485821347,074341196X,9780743411967,eng,343,10878,342,5/1/2001,Pocket Books
21536,The Black Echo (Harry Bosch  #1; Harry Bosch Universe  #1),Michael Connelly/Dick Hill,4.011436906636725,1423323254,9781423323259,eng,12,209,54,11/25/2006,Brilliance Audio
21330,Fables  Vol. 5: The Mean Seasons,Bill Willingham/Mark Buckingham/Steve Leialoha/Tony Akins/Jimmy Palmiotti,3.934150216818516,1401204864,9781401204860,eng,166,20703,611,4/30/2005,Vertigo
39309,The Damned (Vampire Huntress  #6),L.A. Banks,4.102906481393845,0312934432,9780312934439,eng,492,1993,38,1/2/2007,St. Martin's Paperbacks
45440,The Legend of Spud Murphy,Eoin Colfer/Glenn McCoy,3.8336925023773167,0786855010,9780786855018,eng,96,92,25,9/6/2004,Disney-Hyperion
2817,A Full House: An Austin Family Christmas (Austin Family  #5.6),Madeleine L'Engle/Mary Chambers,3.919772588928277,0877880204,9780877880202,eng,48,235,4,3/7/2000,Shaw
15624,Later Works: Black Boy (American Hunger) / The Outsider,Richard Wright/Arnold Rampersad,4.284677601836231,0940450674,9780940450677,eng,887,53,7,10/1/1991,Library of America
6418,Thanksgiving,Janet Evanovich,3.850706532162886,0060598808,9780060598808,eng,228,10637,474,10/31/2006,HarperTorch
5179,Mother of Pearl,Melinda Haynes,3.9048908345392093,0671774670,9780671774677,eng,465,19073,427,6/1/2000,Washington Square Press
39103,Mozart's Don Giovanni (the Dover Opera Libretto Series),Wolfgang Amadeus Mozart/Lorenzo Da Ponte/Ellen H. Bleiler,3.9448031215719404,0486249441,9780486249445,eng,128,51,2,10/1/1985,Dover Publications
19433,Werewolves Don't Run for President (The Adventures of the Bailey School Kids  #49),Debbie Dadey/Marcia Thornton Jones/John Steven Gurney,3.793320323344746,0439650364,9780439650366,eng,96,262,14,10/1/2004,Scholastic Paperbacks
5685,Anna Karenina,Leo Tolstoy/Richard Pevear/Larissa Volokhonsky,4.32250039610398,0142000272,9780142000274,en-US,838,2415,397,12/1/2001,Penguin Books
18849,The Letters of Virginia Woolf: Volume Six  1936-1941,Virginia Woolf/Nigel Nicolson/Joanne Trautmann,4.2818108129559915,0156508877,9780156508872,eng,576,96,2,9/30/1982,Mariner Books
18808,Dostoevsky,Richard Freeborn,3.932419316315272,1904341276,9781904341277,eng,183,55,6,10/1/2005,Haus Publishing
16961,Alberic the Wise,Norton Juster/Leonard Baskin,3.9506465065139365,0887082432,9780887082436,eng,24,103,9,9/1/1992,Picture Book Studio Ltd
11308,Seaward,Susan Cooper,3.867371554976488,0020421907,9780020421900,eng,167,1756,72,4/30/1987,Aladdin Paperbacks
12936,Gathering Blue (The Giver  #2),Lois Lowry,3.9892727770992478,0385732562,9780385732567,eng,240,132584,9341,9/25/2000,Delacorte Press
12995,The Hamlet,William Faulkner,3.9363287735485004,0679736530,9780679736530,eng,409,4208,216,10/29/1991,Vintage International
8746,Desert Children,Waris Dirie/Corinna Milborn/Sheelagh Alabaster,3.926570789828636,1844082520,9781844082520,en-US,240,509,25,11/1/2005,Virago UK
3254,The Trojan Women,Euripides/Gilbert Murray,3.889238108245915,1420927329,9781420927320,eng,80,4577,126,1/1/2006,Digireads.com
5756,Learnability and Cognition: The Acquisition of Argument Structure,Steven Pinker/Jacques A. Mehler,3.9625647952231553,0262660733,9780262660730,eng,432,50,1,8/28/1991,Bradford Book
14117,Beauty and the Beast,Max Eilenberg/Angela Barrett,3.8859058357170344,0763631604,9780763631604,eng,64,3682,133,11/14/2006,Candlewick Press
15672,The Strangers in the House,Georges Simenon/P.D. James/Geoffrey Sainsbury/David Watson,3.8532062337811563,1590171942,9781590171943,eng,194,655,66,10/24/2006,NYRB Classics
6562,Creature,John Saul,3.8399423971610807,0553284118,9780553284119,eng,416,10047,152,1/1/1997,Bantam
1234,Shadows and Wind: A View of Modern Vietnam,Robert Templer,3.783751512705945,0140285970,9780140285970,eng,400,102,8,9/1/1999,Penguin Books
10638,The Road to Reality: A Complete Guide to the Laws of the Universe,Roger Penrose,4.593361163486508,0679776311,9780679776314,eng,1099,6164,142,1/9/2007,Vintage
20517,Vicars of Christ: A History of the Popes,Charles A. Coulombe,3.9331991342834156,0806523700,9780806523705,en-US,492,31,2,7/1/2003,Citadel
3832,Cover Her Face (Adam Dalgliesh #1),P.D. James,3.895862029226926,0743219570,9780743219570,eng,250,26375,953,5/8/2001,Scribner
27812,Numerical Recipes in C: The Art of Scientific Computing,William H. Press/Saul A. Teukolsky/William T. Vetterling/Brian P. Flannery,4.135059850709717,0521431085,9780521431088,eng,1020,217,8,10/30/1992,Cambridge University Press
11655,The Counterlife,Philip Roth,3.7601648286800895,0679749047,9780679749042,eng,336,3192,195,8/6/1996,Vintage
42213,Life Is a Dream,Pedro Calderón de la Barca/Gregary Racz,3.919267362714935,0143104829,9780143104827,eng,160,168,11,12/26/2006,Penguin Classics
39506,The Burglar Who Liked to Quote Kipling (Bernie Rhodenbarr  #3),Lawrence Block,3.867447199239254,0060731257,9780060731250,eng,304,2473,138,3/1/2005,HarperTorch
18019,The Code of the Woosters: Jeeves to the Rescue,P.G. Wodehouse/Jonathan Cecil,3.9243213102309813,1572705485,9781572705487,eng,7,172,26,9/7/2006,AudioGO
34222,H.G. Wells' The War of the Worlds (Graphic Novel),Ian Edginton/D'Israeli,3.9470093110150994,1593074743,9781593074746,eng,70,367,23,4/19/2006,Dark Horse
3014,The Secret Garden Cookbook: Recipes Inspired by Frances Hodgson Burnett's The Secret Garden,Amy Cotler/Frances Hodgson Burnett/Prudence See,3.913415572161882,0060277408,9780060277406,eng,128,150,23,3/19/1999,Festival
35878,Ghost in the Shell 2: Innocence: After The Long Goodbye,Masaki Yamada/Yuji Oniki/Carl Gustav Horn/Daigo Shinma/Keita Saeki/Mamoru Oshii/Shinji Maki,4.16728029915733,1421513943,9781421513942,eng,196,21,3,7/17/2007,VIZ Media LLC
20422,Le ravissement de Lol V. Stein,Marguerite Duras,3.8575794323800014,2070368106,9782070368105,fre,192,485,38,6/25/1976,Gallimard
32110,The Nonesuch,Georgette Heyer,3.8355375537366223,0099474387,9780099474388,eng,304,7204,460,1/6/2005,Arrow
9525,Chicken with Plums,Marjane Satrapi,3.976164938241949,0375424156,9780375424151,en-US,84,8539,667,10/3/2006,Pantheon Books
35090,Der Richter und sein Henker,Friedrich Dürrenmatt/John J. Neumaier/William Gillis,3.960933008008019,0395044995,9780395044995,ger,208,5420,81,6/23/1972,Houghton Mifflin Company
12537,All New People,Anne Lamott,3.908316462259223,1582430543,9781582430546,eng,166,1562,111,12/17/1999,Counterpoint LLC
28563,Death Of A Blue Movie Star (Rune  #2),Jeffery Deaver,3.666332354729544,055358295X,9780553582956,eng,336,1194,50,10/31/2000,Bantam
10894,Where Rainbows End,Cecelia Ahern,3.9511959298500923,0007189958,9780007189953,eng,454,652,109,11/8/2004,HarperCollins
31316,The Dance of Intimacy: A Woman's Guide to Courageous Acts of Change in Key Relationships,Harriet Lerner,3.9374947566380927,006091646X,9780060916466,eng,255,7368,185,1/1/1989,William Morrow Paperbacks
